File ID,Temperature (K),G,Pressure (bar),theta
42,700,0.109292,5,0.449557
43,77,-0.007066,1,0.743634
43,77,-0.007066,2,0.85297
43,77,-0.007066,3,0.896929
43,77,-0.007066,4,0.920652
43,77,-0.007066,5,0.935498
43,100,-0.006307,1,0.675228
43,100,-0.006307,2,0.806132
43,100,-0.006307,3,0.861826
43,100,-0.006307,4,0.892661
43,100,-0.006307,5,0.912245
43,273,-0.000199,1,0.502115
43,273,-0.000199,2,0.668544
43,273,-0.000199,3,0.751583
43,273,-0.000199,4,0.80135
43,273,-0.000199,5,0.834505
43,298.15,0.000691,1,0.493276
43,298.15,0.000691,2,0.660663
43,298.15,0.000691,3,0.744923
43,298.15,0.000691,4,0.795662
43,298.15,0.000691,5,0.829564
43,400,0.004249,1,0.469221
43,400,0.004249,2,0.638734
43,400,0.004249,3,0.726182
43,400,0.004249,4,0.779546
43,400,0.004249,5,0.815502
43,500,0.007665,1,0.455641
43,500,0.007665,2,0.626035
43,500,0.007665,3,0.715186
43,500,0.007665,4,0.770014
43,500,0.007665,5,0.80714
43,600,0.01101,1,0.446962
43,600,0.01101,2,0.617794
43,600,0.01101,3,0.707994
43,600,0.01101,4,0.763749
43,600,0.01101,5,0.801626
43,700,0.014292,1,0.441041
43,700,0.014292,2,0.612114
43,700,0.014292,3,0.70301
43,700,0.014292,4,0.759393
43,700,0.014292,5,0.797783
44,77,0.00196,1,0.426683
44,77,0.00196,2,0.598146
44,77,0.00196,3,0.690661
44,77,0.00196,4,0.74855
44,77,0.00196,5,0.788188
44,100,0.002519,1,0.427434
44,100,0.002519,2,0.598884
44,100,0.002519,3,0.691317
44,100,0.002519,4,0.749128
44,100,0.002519,5,0.7887
44,273,0.006387,1,0.432538
44,273,0.006387,2,0.603876
44,273,0.006387,3,0.695743
44,273,0.006387,4,0.753021
44,273,0.006387,5,0.79215
44,298.15,0.006896,1,0.433296
44,298.15,0.006896,2,0.604615
44,298.15,0.006896,3,0.696397
44,298.15,0.006896,4,0.753595
44,298.15,0.006896,5,0.792658
44,400,0.008849,1,0.436167
44,400,0.008849,2,0.607405
44,400,0.008849,3,0.698861
44,400,0.008849,4,0.755758
44,400,0.008849,5,0.794572
44,500,0.010632,1,0.438619
44,500,0.010632,2,0.609778
44,500,0.010632,3,0.700954
44,500,0.010632,4,0.757593
44,500,0.010632,5,0.796193
44,600,0.012313,1,0.440742
44,600,0.012313,2,0.611826
44,600,0.012313,3,0.702757
44,600,0.012313,4,0.759171
44,600,0.012313,5,0.797588
44,700,0.013915,1,0.442582
44,700,0.013915,2,0.613597
44,700,0.013915,3,0.704313
44,700,0.013915,4,0.760533
44,700,0.013915,5,0.79879
